bin,binColor,binType,block,correctResponse,jump,leftProbe,letter,letterIndex,maximumStepsToProbe,minimumStepsToProbe,participantCorrect,participantResponse,probe,probeType,reactionTime,rewardEarned,rightProbe,stepsToLeftProbe,stepsToLure,stepsToRightProbe,stepsToTarget,stimulusTime
0.0,,,1,,0.0,,G,0.0,,,,,0,,0.0,0.0,,,,,,4.05311584473e-06
0.0,,,1,,0.0,,V,1.0,,,,,0,,0.0,0.0,,,,,,1.40026903152
0.0,,,1,,0.0,,R,2.0,,,,,0,,0.0,0.0,,,,,,2.80097007751
0.0,,,1,,0.0,,J,3.0,,,,,0,,0.0,0.0,,,,,,4.20158600807
0.0,,,1,,0.0,,X,4.0,,,,,0,,0.0,0.0,,,,,,5.60217213631
0.0,,,1,,0.0,,M,5.0,,,,,0,,0.0,0.0,,,,,,7.00316810608
0.0,,,1,,0.0,,Z,6.0,,,,,0,,0.0,0.0,,,,,,8.40323114395
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,9.80461120605
0.0,,,1,,0.0,,D,8.0,,,,,0,,0.0,0.0,,,,,,11.200248003
0.0,,,1,,0.0,,K,9.0,,,,,0,,0.0,0.0,,,,,,12.6011581421
0.0,,,1,,0.0,,H,10.0,,,,,0,,0.0,0.0,,,,,,14.0013830662
0.0,,,1,,0.0,,C,11.0,,,,,0,,0.0,0.0,,,,,,15.4021270275
0.0,,,1,,0.0,,W,12.0,,,,,0,,0.0,0.0,,,,,,16.8030350208
0.0,,,1,,0.0,,L,13.0,,,,,0,,0.0,0.0,,,,,,18.2038581371
0.0,,,1,,0.0,,T,14.0,,,,,0,,0.0,0.0,,,,,,19.6026191711
0.0,,,1,,0.0,,G,0.0,,,,,0,,0.0,0.0,,,,,,21.0046710968
0.0,,,1,,0.0,,V,1.0,,,,,0,,0.0,0.0,,,,,,22.4004900455
0.0,,,1,,0.0,,R,2.0,,,,,0,,0.0,0.0,,,,,,23.8016381264
0.0,,,1,,0.0,,J,3.0,,,,,0,,0.0,0.0,,,,,,25.2006151676
0.0,,,1,,0.0,,X,4.0,,,,,0,,0.0,0.0,,,,,,26.6009972095
0.0,,,1,,0.0,,M,5.0,,,,,0,,0.0,0.0,,,,,,28.0020592213
0.0,,,1,,0.0,,Z,6.0,,,,,0,,0.0,0.0,,,,,,29.4024910927
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,30.8032851219
0.0,,,1,,0.0,,D,8.0,,,,,0,,0.0,0.0,,,,,,32.2041320801
0.0,,,1,,0.0,,K,9.0,,,,,0,,0.0,0.0,,,,,,33.6047821045
0.0,,,1,,0.0,,H,10.0,,,,,0,,0.0,0.0,,,,,,35.0006990433
0.0,,,1,,0.0,,C,11.0,,,,,0,,0.0,0.0,,,,,,36.4007811546
0.0,,,1,,0.0,,W,12.0,,,,,0,,0.0,0.0,,,,,,37.8017570972
0.0,,,1,,0.0,,L,13.0,,,,,0,,0.0,0.0,,,,,,39.202548027
0.0,,,1,,0.0,,T,14.0,,,,,0,,0.0,0.0,,,,,,40.6032130718
0.0,,,1,,0.0,,G,0.0,,,,,0,,0.0,0.0,,,,,,42.0032401085
0.0,,,1,,0.0,,V,1.0,,,,,0,,0.0,0.0,,,,,,43.4046261311
0.0,,,1,,0.0,,R,2.0,,,,,0,,0.0,0.0,,,,,,44.8047862053
0.0,,,1,,0.0,,J,3.0,,,,,0,,0.0,0.0,,,,,,46.2006201744
0.0,,,1,,0.0,,X,4.0,,,,,0,,0.0,0.0,,,,,,47.601981163
0.0,,,1,,0.0,,M,5.0,,,,,0,,0.0,0.0,,,,,,49.0022041798
0.0,,,1,,0.0,,Z,6.0,,,,,0,,0.0,0.0,,,,,,50.4030561447
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,51.8041632175
0.0,,,1,,0.0,,D,8.0,,,,,0,,0.0,0.0,,,,,,53.2030580044
0.0,,,1,,0.0,,K,9.0,,,,,0,,0.0,0.0,,,,,,54.6002571583
0.0,,,1,,0.0,,H,10.0,,,,,0,,0.0,0.0,,,,,,56.0038909912
0.0,,,1,,0.0,,C,11.0,,,,,0,,0.0,0.0,,,,,,57.4017441273
0.0,,,1,,0.0,,W,12.0,,,,,0,,0.0,0.0,,,,,,58.8003489971
0.0,,,1,,0.0,,L,13.0,,,,,0,,0.0,0.0,,,,,,60.2008972168
0.0,,,1,,0.0,,T,14.0,,,,,0,,0.0,0.0,,,,,,61.6017591953
0.0,,,1,,0.0,,G,0.0,,,,,0,,0.0,0.0,,,,,,63.0026540756
0.0,,,1,,0.0,,V,1.0,,,,,0,,0.0,0.0,,,,,,64.4032940865
0.0,,,1,,0.0,,R,2.0,,,,,0,,0.0,0.0,,,,,,65.8036010265
0.0,,,1,,0.0,,J,3.0,,,,,0,,0.0,0.0,,,,,,67.2004110813
0.0,,,1,,0.0,,X,4.0,,,,,0,,0.0,0.0,,,,,,68.6001172066
0.0,,,1,,0.0,,M,5.0,,,,,0,,0.0,0.0,,,,,,70.0010750294
0.0,,,1,,0.0,,Z,6.0,,,,,0,,0.0,0.0,,,,,,71.4015870094
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,72.8028512001
0.0,,,1,,0.0,,D,8.0,,,,,0,,0.0,0.0,,,,,,74.2029771805
0.0,,,1,,0.0,,K,9.0,,,,,0,,0.0,0.0,,,,,,75.6037201881
0.0,,,1,,0.0,,H,10.0,,,,,0,,0.0,0.0,,,,,,77.004858017
0.0,,,1,,0.0,,C,11.0,,,,,0,,0.0,0.0,,,,,,78.4000990391
0.0,,,1,,0.0,,W,12.0,,,,,0,,0.0,0.0,,,,,,79.8011710644
0.0,,,1,,0.0,,L,13.0,,,,,0,,0.0,0.0,,,,,,81.2013821602
0.0,,,1,,0.0,,T,14.0,,,,,0,,0.0,0.0,,,,,,82.6024031639
0.0,,,1,,0.0,,G,0.0,,,,,0,,0.0,0.0,,,,,,84.0032989979
0.0,,,1,,0.0,,V,1.0,,,,,0,,0.0,0.0,,,,,,85.403648138
0.0,,,1,,0.0,,R,2.0,,,,,0,,0.0,0.0,,,,,,86.8046541214
0.0,,,1,,0.0,,J,3.0,,,,,0,,0.0,0.0,,,,,,88.2049520016
0.0,,,1,,0.0,,X,4.0,,,,,0,,0.0,0.0,,,,,,89.6007521152
0.0,,,1,,0.0,,M,5.0,,,,,0,,0.0,0.0,,,,,,91.0050561428
0.0,,,1,,0.0,,Z,6.0,,,,,0,,0.0,0.0,,,,,,92.4011800289
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,93.8010241985
0.0,,,1,,0.0,,D,8.0,,,,,0,,0.0,0.0,,,,,,95.2026381493
0.0,,,1,,0.0,,K,9.0,,,,,0,,0.0,0.0,,,,,,96.6029670238
0.0,,,1,,0.0,,H,10.0,,,,,0,,0.0,0.0,,,,,,98.0039010048
0.0,,,1,,0.0,,C,11.0,,,,,0,,0.0,0.0,,,,,,99.4048681259
0.0,,,1,,0.0,,W,12.0,,,,,0,,0.0,0.0,,,,,,100.800397158
0.0,,,1,,0.0,,L,13.0,,,,,0,,0.0,0.0,,,,,,102.200782061
0.0,,,1,,0.0,,T,14.0,,,,,0,,0.0,0.0,,,,,,103.60145402
0.0,,,1,,0.0,,G,0.0,,,,,0,,0.0,0.0,,,,,,105.001984119
0.0,,,1,,0.0,,V,1.0,,,,,0,,0.0,0.0,,,,,,106.403042078
0.0,,,1,,0.0,,R,2.0,,,,,0,,0.0,0.0,,,,,,107.80332613
