bin,binColor,binType,block,correctResponse,jump,leftProbe,letter,letterIndex,maximumStepsToProbe,minimumStepsToProbe,participantCorrect,participantResponse,probe,probeType,reactionTime,rewardEarned,rightProbe,stepsToLeftProbe,stepsToLure,stepsToRightProbe,stepsToTarget,stimulusTime
0.0,,,1,,0.0,,C,2.0,,,,,0,,0.0,0.0,,,,,,2.86102294922e-06
0.0,,,1,,0.0,,S,3.0,,,,,0,,0.0,0.0,,,,,,1.40409183502
0.0,,,1,,0.0,,V,4.0,,,,,0,,0.0,0.0,,,,,,2.80483794212
0.0,,,1,,0.0,,G,5.0,,,,,0,,0.0,0.0,,,,,,4.20091795921
0.0,,,1,,0.0,,M,6.0,,,,,0,,0.0,0.0,,,,,,5.60163497925
0.0,,,1,,0.0,,K,7.0,,,,,0,,0.0,0.0,,,,,,7.00153493881
0.0,,,1,,0.0,,T,8.0,,,,,0,,0.0,0.0,,,,,,8.40265893936
0.0,,,1,,0.0,,R,9.0,,,,,0,,0.0,0.0,,,,,,9.80356788635
0.0,,,1,,0.0,,P,10.0,,,,,0,,0.0,0.0,,,,,,11.2034850121
0.0,,,1,,0.0,,J,11.0,,,,,0,,0.0,0.0,,,,,,12.6049098969
0.0,,,1,,0.0,,Q,12.0,,,,,0,,0.0,0.0,,,,,,14.0001208782
0.0,,,1,,0.0,,W,13.0,,,,,0,,0.0,0.0,,,,,,15.4007239342
0.0,,,1,,0.0,,F,14.0,,,,,0,,0.0,0.0,,,,,,16.8015389442
0.0,,,1,,0.0,,D,0.0,,,,,0,,0.0,0.0,,,,,,18.2020158768
0.0,,,1,,0.0,,Z,1.0,,,,,0,,0.0,0.0,,,,,,19.6030478477
0.0,,,1,,0.0,,C,2.0,,,,,0,,0.0,0.0,,,,,,21.0040440559
0.0,,,1,,0.0,,S,3.0,,,,,0,,0.0,0.0,,,,,,22.4045329094
0.0,,,1,,0.0,,V,4.0,,,,,0,,0.0,0.0,,,,,,23.8040759563
0.0,,,1,,0.0,,G,5.0,,,,,0,,0.0,0.0,,,,,,25.2010538578
0.0,,,1,,0.0,,M,6.0,,,,,0,,0.0,0.0,,,,,,26.6008880138
0.0,,,1,,0.0,,K,7.0,,,,,0,,0.0,0.0,,,,,,28.0007300377
0.0,,,1,,0.0,,T,8.0,,,,,0,,0.0,0.0,,,,,,29.4010088444
0.0,,,1,,0.0,,R,9.0,,,,,0,,0.0,0.0,,,,,,30.8022139072
0.0,,,1,,0.0,,P,10.0,,,,,0,,0.0,0.0,,,,,,32.2024400234
0.0,,,1,,0.0,,J,11.0,,,,,0,,0.0,0.0,,,,,,33.6037330627
0.0,,,1,,0.0,,Q,12.0,,,,,0,,0.0,0.0,,,,,,35.0045678616
0.0,,,1,,0.0,,W,13.0,,,,,0,,0.0,0.0,,,,,,36.4000518322
0.0,,,1,,0.0,,F,14.0,,,,,0,,0.0,0.0,,,,,,37.8005590439
0.0,,,1,,0.0,,D,0.0,,,,,0,,0.0,0.0,,,,,,39.2012360096
0.0,,,1,,0.0,,Z,1.0,,,,,0,,0.0,0.0,,,,,,40.6017708778
0.0,,,1,,0.0,,C,2.0,,,,,0,,0.0,0.0,,,,,,42.0026109219
