bin,binColor,binType,block,correctResponse,jump,leftProbe,letter,letterIndex,maximumStepsToProbe,minimumStepsToProbe,participantCorrect,participantResponse,probe,probeType,reactionTime,rewardEarned,rightProbe,stepsToLeftProbe,stepsToLure,stepsToRightProbe,stepsToTarget,stimulusTime
0.0,,,1,,0.0,,R,2.0,,,,,0,,0.0,0.0,,,,,,2.86102294922e-06
0.0,,,1,,0.0,,M,3.0,,,,,0,,0.0,0.0,,,,,,1.40050697327
0.0,,,1,,0.0,,V,4.0,,,,,0,,0.0,0.0,,,,,,2.80125498772
0.0,,,1,,0.0,,J,5.0,,,,,0,,0.0,0.0,,,,,,4.200963974
0.0,,,1,,0.0,,X,6.0,,,,,0,,0.0,0.0,,,,,,5.60219883919
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,7.00287389755
0.0,,,1,,0.0,,Z,8.0,,,,,0,,0.0,0.0,,,,,,8.40338897705
0.0,,,1,,0.0,,C,9.0,,,,,0,,0.0,0.0,,,,,,9.804074049
0.0,,,1,,0.0,,T,10.0,,,,,0,,0.0,0.0,,,,,,11.2001769543
0.0,,,1,,0.0,,N,11.0,,,,,0,,0.0,0.0,,,,,,12.6009800434
0.0,,,1,,0.0,,B,12.0,,,,,0,,0.0,0.0,,,,,,14.0011570454
0.0,,,1,,0.0,,D,13.0,,,,,0,,0.0,0.0,,,,,,15.4020709991
0.0,,,1,,0.0,,H,14.0,,,,,0,,0.0,0.0,,,,,,16.8020918369
0.0,,,1,,0.0,,G,0.0,,,,,0,,0.0,0.0,,,,,,18.2035999298
0.0,,,1,,0.0,,Q,1.0,,,,,0,,0.0,0.0,,,,,,19.604377985
0.0,,,1,,0.0,,R,2.0,,,,,0,,0.0,0.0,,,,,,21.0044560432
0.0,,,1,,0.0,,M,3.0,,,,,0,,0.0,0.0,,,,,,22.4000709057
0.0,,,1,,0.0,,V,4.0,,,,,0,,0.0,0.0,,,,,,23.8008139133
0.0,,,1,,0.0,,J,5.0,,,,,0,,0.0,0.0,,,,,,25.2017939091
0.0,,,1,,0.0,,X,6.0,,,,,0,,0.0,0.0,,,,,,26.6001579762
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,28.0032830238
0.0,,,1,,0.0,,Z,8.0,,,,,0,,0.0,0.0,,,,,,29.4016070366
0.0,,,1,,0.0,,C,9.0,,,,,0,,0.0,0.0,,,,,,30.802726984
0.0,,,1,,0.0,,T,10.0,,,,,0,,0.0,0.0,,,,,,32.203291893
0.0,,,1,,0.0,,N,11.0,,,,,0,,0.0,0.0,,,,,,33.6044089794
0.0,,,1,,0.0,,B,12.0,,,,,0,,0.0,0.0,,,,,,35.0001759529
0.0,,,1,,0.0,,D,13.0,,,,,0,,0.0,0.0,,,,,,36.4005908966
0.0,,,1,,0.0,,H,14.0,,,,,0,,0.0,0.0,,,,,,37.8012349606
0.0,,,1,,0.0,,G,0.0,,,,,0,,0.0,0.0,,,,,,39.2022800446
0.0,,,1,,0.0,,Q,1.0,,,,,0,,0.0,0.0,,,,,,40.6030008793
0.0,,,1,,0.0,,R,2.0,,,,,0,,0.0,0.0,,,,,,42.0032379627
0.0,,,1,,0.0,,M,3.0,,,,,0,,0.0,0.0,,,,,,43.4038009644
0.0,,,1,,0.0,,V,4.0,,,,,0,,0.0,0.0,,,,,,44.804954052
0.0,,,1,,0.0,,J,5.0,,,,,0,,0.0,0.0,,,,,,46.2002668381
0.0,,,1,,0.0,,X,6.0,,,,,0,,0.0,0.0,,,,,,47.6004679203
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,49.0012128353
0.0,,,1,,0.0,,Z,8.0,,,,,0,,0.0,0.0,,,,,,50.4019110203
