bin,binColor,binType,block,correctResponse,jump,leftProbe,letter,letterIndex,maximumStepsToProbe,minimumStepsToProbe,participantCorrect,participantResponse,probe,probeType,reactionTime,rewardEarned,rightProbe,stepsToLeftProbe,stepsToLure,stepsToRightProbe,stepsToTarget,stimulusTime
0.0,,,1,,0.0,,H,10.0,,,,,0,,0.0,0.0,,,,,,3.09944152832e-06
0.0,,,1,,0.0,,K,11.0,,,,,0,,0.0,0.0,,,,,,1.40442609787
0.0,,,1,,0.0,,S,12.0,,,,,0,,0.0,0.0,,,,,,2.80020999908
0.0,,,1,,0.0,,M,13.0,,,,,0,,0.0,0.0,,,,,,4.20060610771
0.0,,,1,,0.0,,Q,14.0,,,,,0,,0.0,0.0,,,,,,5.60042405128
0.0,,,1,,0.0,,Z,0.0,,,,,0,,0.0,0.0,,,,,,7.00151801109
0.0,,,1,,0.0,,T,1.0,,,,,0,,0.0,0.0,,,,,,8.40297913551
0.0,,,1,,0.0,,G,2.0,,,,,0,,0.0,0.0,,,,,,9.80356407166
0.0,,,1,,0.0,,R,3.0,,,,,0,,0.0,0.0,,,,,,11.2042970657
0.0,,,1,,0.0,,P,4.0,,,,,0,,0.0,0.0,,,,,,12.6048240662
0.0,,,1,,0.0,,C,5.0,,,,,0,,0.0,0.0,,,,,,14.0008909702
0.0,,,1,,0.0,,V,6.0,,,,,0,,0.0,0.0,,,,,,15.4006459713
0.0,,,1,,0.0,,D,7.0,,,,,0,,0.0,0.0,,,,,,16.8014559746
0.0,,,1,,0.0,,W,8.0,,,,,0,,0.0,0.0,,,,,,18.2029840946
0.0,,,1,,0.0,,B,9.0,,,,,0,,0.0,0.0,,,,,,19.603536129
0.0,,,1,,0.0,,H,10.0,,,,,0,,0.0,0.0,,,,,,21.0042541027
0.0,,,1,,0.0,,K,11.0,,,,,0,,0.0,0.0,,,,,,22.404831171
0.0,,,1,,0.0,,S,12.0,,,,,0,,0.0,0.0,,,,,,23.8000619411
0.0,,,1,,0.0,,M,13.0,,,,,0,,0.0,0.0,,,,,,25.2041430473
0.0,,,1,,0.0,,Q,14.0,,,,,0,,0.0,0.0,,,,,,26.6018331051
0.0,,,1,,0.0,,Z,0.0,,,,,0,,0.0,0.0,,,,,,28.0027060509
0.0,,,1,,0.0,,T,1.0,,,,,0,,0.0,0.0,,,,,,29.4010000229
0.0,,,1,,0.0,,G,2.0,,,,,0,,0.0,0.0,,,,,,30.8024971485
0.0,,,1,,0.0,,R,3.0,,,,,0,,0.0,0.0,,,,,,32.2032279968
0.0,,,1,,0.0,,P,4.0,,,,,0,,0.0,0.0,,,,,,33.6031839848
0.0,,,1,,0.0,,C,5.0,,,,,0,,0.0,0.0,,,,,,35.0047950745
0.0,,,1,,0.0,,V,6.0,,,,,0,,0.0,0.0,,,,,,36.4050559998
0.0,,,1,,0.0,,D,7.0,,,,,0,,0.0,0.0,,,,,,37.8005650043
0.0,,,1,,0.0,,W,8.0,,,,,0,,0.0,0.0,,,,,,39.200772047
0.0,,,1,,0.0,,B,9.0,,,,,0,,0.0,0.0,,,,,,40.6023299694
0.0,,,1,,0.0,,H,10.0,,,,,0,,0.0,0.0,,,,,,42.0023591518
0.0,,,1,,0.0,,K,11.0,,,,,0,,0.0,0.0,,,,,,43.4034559727
0.0,,,1,,0.0,,S,12.0,,,,,0,,0.0,0.0,,,,,,44.803869009
0.0,,,1,,0.0,,M,13.0,,,,,0,,0.0,0.0,,,,,,46.2048611641
0.0,,,1,,0.0,,Q,14.0,,,,,0,,0.0,0.0,,,,,,47.6049289703
0.0,,,1,,0.0,,Z,0.0,,,,,0,,0.0,0.0,,,,,,49.0007820129
0.0,,,1,,0.0,,T,1.0,,,,,0,,0.0,0.0,,,,,,50.4014949799
0.0,,,1,,0.0,,G,2.0,,,,,0,,0.0,0.0,,,,,,51.801869154
0.0,,,1,,0.0,,R,3.0,,,,,0,,0.0,0.0,,,,,,53.2029969692
0.0,,,1,,0.0,,P,4.0,,,,,0,,0.0,0.0,,,,,,54.6035351753
0.0,,,1,,0.0,,C,5.0,,,,,0,,0.0,0.0,,,,,,56.0045361519
0.0,,,1,,0.0,,V,6.0,,,,,0,,0.0,0.0,,,,,,57.4000110626
0.0,,,1,,0.0,,D,7.0,,,,,0,,0.0,0.0,,,,,,58.8006639481
0.0,,,1,,0.0,,W,8.0,,,,,0,,0.0,0.0,,,,,,60.2016720772
0.0,,,1,,0.0,,B,9.0,,,,,0,,0.0,0.0,,,,,,61.6016321182
0.0,,,1,,0.0,,H,10.0,,,,,0,,0.0,0.0,,,,,,63.002218008
0.0,,,1,,0.0,,K,11.0,,,,,0,,0.0,0.0,,,,,,64.4015009403
0.0,,,1,,0.0,,S,12.0,,,,,0,,0.0,0.0,,,,,,65.8021509647
0.0,,,1,,0.0,,M,13.0,,,,,0,,0.0,0.0,,,,,,67.2034370899
0.0,,,1,,0.0,,Q,14.0,,,,,0,,0.0,0.0,,,,,,68.6036250591
