bin,binColor,binType,block,correctResponse,jump,leftProbe,letter,letterIndex,maximumStepsToProbe,minimumStepsToProbe,participantCorrect,participantResponse,probe,probeType,reactionTime,rewardEarned,rightProbe,stepsToLeftProbe,stepsToLure,stepsToRightProbe,stepsToTarget,stimulusTime
0.0,,,1,,0.0,,L,0.0,,,,,0,,0.0,0.0,,,,,,4.05311584473e-06
0.0,,,1,,0.0,,P,1.0,,,,,0,,0.0,0.0,,,,,,1.40013194084
0.0,,,1,,0.0,,J,2.0,,,,,0,,0.0,0.0,,,,,,2.80121302605
0.0,,,1,,0.0,,D,3.0,,,,,0,,0.0,0.0,,,,,,4.20231103897
0.0,,,1,,0.0,,K,4.0,,,,,0,,0.0,0.0,,,,,,5.60262393951
0.0,,,1,,0.0,,B,5.0,,,,,0,,0.0,0.0,,,,,,7.00305008888
0.0,,,1,,0.0,,T,6.0,,,,,0,,0.0,0.0,,,,,,8.40389704704
0.0,,,1,,0.0,,M,7.0,,,,,0,,0.0,0.0,,,,,,9.80442690849
0.0,,,1,,0.0,,S,8.0,,,,,0,,0.0,0.0,,,,,,11.2050590515
0.0,,,1,,0.0,,C,9.0,,,,,0,,0.0,0.0,,,,,,12.6013989449
0.0,,,1,,0.0,,G,10.0,,,,,0,,0.0,0.0,,,,,,14.0021159649
0.0,,,1,,0.0,,X,11.0,,,,,0,,0.0,0.0,,,,,,15.4024050236
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,16.8034780025
0.0,,,1,,0.0,,N,13.0,,,,,0,,0.0,0.0,,,,,,18.2018179893
0.0,,,1,,0.0,,W,14.0,,,,,0,,0.0,0.0,,,,,,19.6043980122
0.0,,,1,,0.0,,L,0.0,,,,,0,,0.0,0.0,,,,,,21.0040991306
0.0,,,1,,0.0,,P,1.0,,,,,0,,0.0,0.0,,,,,,22.4009721279
0.0,,,1,,0.0,,J,2.0,,,,,0,,0.0,0.0,,,,,,23.8000171185
0.0,,,1,,0.0,,D,3.0,,,,,0,,0.0,0.0,,,,,,25.2022681236
0.0,,,1,,0.0,,K,4.0,,,,,0,,0.0,0.0,,,,,,26.6017489433
0.0,,,1,,0.0,,B,5.0,,,,,0,,0.0,0.0,,,,,,28.002311945
0.0,,,1,,0.0,,T,6.0,,,,,0,,0.0,0.0,,,,,,29.4030280113
0.0,,,1,,0.0,,M,7.0,,,,,0,,0.0,0.0,,,,,,30.8041849136
0.0,,,1,,0.0,,S,8.0,,,,,0,,0.0,0.0,,,,,,32.2050509453
0.0,,,1,,0.0,,C,9.0,,,,,0,,0.0,0.0,,,,,,33.600851059
0.0,,,1,,0.0,,G,10.0,,,,,0,,0.0,0.0,,,,,,35.0008299351
0.0,,,1,,0.0,,X,11.0,,,,,0,,0.0,0.0,,,,,,36.4015231133
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,37.8024671078
0.0,,,1,,0.0,,N,13.0,,,,,0,,0.0,0.0,,,,,,39.2040541172
0.0,,,1,,0.0,,W,14.0,,,,,0,,0.0,0.0,,,,,,40.60435009
0.0,,,1,,0.0,,L,0.0,,,,,0,,0.0,0.0,,,,,,42.0046880245
0.0,,,1,,0.0,,P,1.0,,,,,0,,0.0,0.0,,,,,,43.4010300636
0.0,,,1,,0.0,,J,2.0,,,,,0,,0.0,0.0,,,,,,44.8014171124
0.0,,,1,,0.0,,D,3.0,,,,,0,,0.0,0.0,,,,,,46.2025461197
0.0,,,1,,0.0,,K,4.0,,,,,0,,0.0,0.0,,,,,,47.602989912
0.0,,,1,,0.0,,B,5.0,,,,,0,,0.0,0.0,,,,,,49.0036160946
0.0,,,1,,0.0,,T,6.0,,,,,0,,0.0,0.0,,,,,,50.4029951096
0.0,,,1,,0.0,,M,7.0,,,,,0,,0.0,0.0,,,,,,51.800178051
0.0,,,1,,0.0,,S,8.0,,,,,0,,0.0,0.0,,,,,,53.2045941353
0.0,,,1,,0.0,,C,9.0,,,,,0,,0.0,0.0,,,,,,54.6048560143
0.0,,,1,,0.0,,G,10.0,,,,,0,,0.0,0.0,,,,,,56.0007400513
0.0,,,1,,0.0,,X,11.0,,,,,0,,0.0,0.0,,,,,,57.4013171196
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,58.8019220829
0.0,,,1,,0.0,,N,13.0,,,,,0,,0.0,0.0,,,,,,60.2033219337
0.0,,,1,,0.0,,W,14.0,,,,,0,,0.0,0.0,,,,,,61.603552103
0.0,,,1,,0.0,,L,0.0,,,,,0,,0.0,0.0,,,,,,63.0041100979
0.0,,,1,,0.0,,P,1.0,,,,,0,,0.0,0.0,,,,,,64.4045169353
0.0,,,1,,0.0,,J,2.0,,,,,0,,0.0,0.0,,,,,,65.8010840416
0.0,,,1,,0.0,,D,3.0,,,,,0,,0.0,0.0,,,,,,67.2013270855
0.0,,,1,,0.0,,K,4.0,,,,,0,,0.0,0.0,,,,,,68.6024079323
0.0,,,1,,0.0,,B,5.0,,,,,0,,0.0,0.0,,,,,,70.0035629272
0.0,,,1,,0.0,,T,6.0,,,,,0,,0.0,0.0,,,,,,71.4035420418
0.0,,,1,,0.0,,M,7.0,,,,,0,,0.0,0.0,,,,,,72.8045370579
0.0,,,1,,0.0,,S,8.0,,,,,0,,0.0,0.0,,,,,,74.2002770901
0.0,,,1,,0.0,,C,9.0,,,,,0,,0.0,0.0,,,,,,75.6014070511
0.0,,,1,,0.0,,G,10.0,,,,,0,,0.0,0.0,,,,,,77.0015780926
0.0,,,1,,0.0,,X,11.0,,,,,0,,0.0,0.0,,,,,,78.4021880627
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,79.8035559654
0.0,,,1,,0.0,,N,13.0,,,,,0,,0.0,0.0,,,,,,81.2042779922
0.0,,,1,,0.0,,W,14.0,,,,,0,,0.0,0.0,,,,,,82.6046600342
0.0,,,1,,0.0,,L,0.0,,,,,0,,0.0,0.0,,,,,,84.0001411438
0.0,,,1,,0.0,,P,1.0,,,,,0,,0.0,0.0,,,,,,85.4044029713
0.0,,,1,,0.0,,J,2.0,,,,,0,,0.0,0.0,,,,,,86.8023459911
0.0,,,1,,0.0,,D,3.0,,,,,0,,0.0,0.0,,,,,,88.2006800175
0.0,,,1,,0.0,,K,4.0,,,,,0,,0.0,0.0,,,,,,89.6016349792
0.0,,,1,,0.0,,B,5.0,,,,,0,,0.0,0.0,,,,,,91.0023009777
0.0,,,1,,0.0,,T,6.0,,,,,0,,0.0,0.0,,,,,,92.4037840366
0.0,,,1,,0.0,,M,7.0,,,,,0,,0.0,0.0,,,,,,93.804199934
0.0,,,1,,0.0,,S,8.0,,,,,0,,0.0,0.0,,,,,,95.2049109936
0.0,,,1,,0.0,,C,9.0,,,,,0,,0.0,0.0,,,,,,96.6002230644
0.0,,,1,,0.0,,G,10.0,,,,,0,,0.0,0.0,,,,,,98.0012350082
0.0,,,1,,0.0,,X,11.0,,,,,0,,0.0,0.0,,,,,,99.4018421173
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,100.802910089
0.0,,,1,,0.0,,N,13.0,,,,,0,,0.0,0.0,,,,,,102.203290939
0.0,,,1,,0.0,,W,14.0,,,,,0,,0.0,0.0,,,,,,103.603863955
0.0,,,1,,0.0,,L,0.0,,,,,0,,0.0,0.0,,,,,,105.004648924
0.0,,,1,,0.0,,P,1.0,,,,,0,,0.0,0.0,,,,,,106.400351048
0.0,,,1,,0.0,,J,2.0,,,,,0,,0.0,0.0,,,,,,107.801048994
0.0,,,1,,0.0,,D,3.0,,,,,0,,0.0,0.0,,,,,,109.20163393
0.0,,,1,,0.0,,K,4.0,,,,,0,,0.0,0.0,,,,,,110.60303092
0.0,,,1,,0.0,,B,5.0,,,,,0,,0.0,0.0,,,,,,112.0033741
0.0,,,1,,0.0,,T,6.0,,,,,0,,0.0,0.0,,,,,,113.404725075
0.0,,,1,,0.0,,M,7.0,,,,,0,,0.0,0.0,,,,,,114.80451107
0.0,,,1,,0.0,,S,8.0,,,,,0,,0.0,0.0,,,,,,116.204638958
0.0,,,1,,0.0,,C,9.0,,,,,0,,0.0,0.0,,,,,,117.600198984
0.0,,,1,,0.0,,G,10.0,,,,,0,,0.0,0.0,,,,,,119.000272989
0.0,,,1,,0.0,,X,11.0,,,,,0,,0.0,0.0,,,,,,120.40170908
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,121.80263114
0.0,,,1,,0.0,,N,13.0,,,,,0,,0.0,0.0,,,,,,123.203309059
0.0,,,1,,0.0,,W,14.0,,,,,0,,0.0,0.0,,,,,,124.603327036
0.0,,,1,,0.0,,L,0.0,,,,,0,,0.0,0.0,,,,,,126.004076958
0.0,,,1,,0.0,,P,1.0,,,,,0,,0.0,0.0,,,,,,127.405026913
0.0,,,1,,0.0,,J,2.0,,,,,0,,0.0,0.0,,,,,,128.800529957
0.0,,,1,,0.0,,D,3.0,,,,,0,,0.0,0.0,,,,,,130.201498032
0.0,,,1,,0.0,,K,4.0,,,,,0,,0.0,0.0,,,,,,131.602046967
0.0,,,1,,0.0,,B,5.0,,,,,0,,0.0,0.0,,,,,,133.002839088
0.0,,,1,,0.0,,T,6.0,,,,,0,,0.0,0.0,,,,,,134.403752089
0.0,,,1,,0.0,,M,7.0,,,,,0,,0.0,0.0,,,,,,135.804987907
0.0,,,1,,0.0,,S,8.0,,,,,0,,0.0,0.0,,,,,,137.205038071
0.0,,,1,,0.0,,C,9.0,,,,,0,,0.0,0.0,,,,,,138.601311922
0.0,,,1,,0.0,,G,10.0,,,,,0,,0.0,0.0,,,,,,140.00229907
0.0,,,1,,0.0,,X,11.0,,,,,0,,0.0,0.0,,,,,,141.402729988
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,142.803760052
0.0,,,1,,0.0,,N,13.0,,,,,0,,0.0,0.0,,,,,,144.20419693
0.0,,,1,,0.0,,W,14.0,,,,,0,,0.0,0.0,,,,,,145.604183912
0.0,,,1,,0.0,,L,0.0,,,,,0,,0.0,0.0,,,,,,147.000385046
0.0,,,1,,0.0,,P,1.0,,,,,0,,0.0,0.0,,,,,,148.404515028
0.0,,,1,,0.0,,J,2.0,,,,,0,,0.0,0.0,,,,,,149.800637007
0.0,,,1,,0.0,,D,3.0,,,,,0,,0.0,0.0,,,,,,151.200670958
0.0,,,1,,0.0,,K,4.0,,,,,0,,0.0,0.0,,,,,,152.602189064
0.0,,,1,,0.0,,B,5.0,,,,,0,,0.0,0.0,,,,,,154.002520084
0.0,,,1,,0.0,,T,6.0,,,,,0,,0.0,0.0,,,,,,155.403456926
0.0,,,1,,0.0,,M,7.0,,,,,0,,0.0,0.0,,,,,,156.8038311
0.0,,,1,,0.0,,S,8.0,,,,,0,,0.0,0.0,,,,,,158.200119972
0.0,,,1,,0.0,,C,9.0,,,,,0,,0.0,0.0,,,,,,159.600417137
0.0,,,1,,0.0,,G,10.0,,,,,0,,0.0,0.0,,,,,,161.0011971
0.0,,,1,,0.0,,X,11.0,,,,,0,,0.0,0.0,,,,,,162.402059078
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,163.802885056
0.0,,,1,,0.0,,N,13.0,,,,,0,,0.0,0.0,,,,,,165.203253984
0.0,,,1,,0.0,,W,14.0,,,,,0,,0.0,0.0,,,,,,166.604336023
0.0,,,1,,0.0,,L,0.0,,,,,0,,0.0,0.0,,,,,,168.004698992
0.0,,,1,,0.0,,P,1.0,,,,,0,,0.0,0.0,,,,,,169.400653124
0.0,,,1,,0.0,,J,2.0,,,,,0,,0.0,0.0,,,,,,170.80155611
0.0,,,1,,0.0,,D,3.0,,,,,0,,0.0,0.0,,,,,,172.201791048
0.0,,,1,,0.0,,K,4.0,,,,,0,,0.0,0.0,,,,,,173.603038073
0.0,,,1,,0.0,,B,5.0,,,,,0,,0.0,0.0,,,,,,175.003209114
0.0,,,1,,0.0,,T,6.0,,,,,0,,0.0,0.0,,,,,,176.404659986
0.0,,,1,,0.0,,M,7.0,,,,,0,,0.0,0.0,,,,,,177.800054073
0.0,,,1,,0.0,,S,8.0,,,,,0,,0.0,0.0,,,,,,179.200772047
0.0,,,1,,0.0,,C,9.0,,,,,0,,0.0,0.0,,,,,,180.601366997
0.0,,,1,,0.0,,G,10.0,,,,,0,,0.0,0.0,,,,,,182.000536919
0.0,,,1,,0.0,,X,11.0,,,,,0,,0.0,0.0,,,,,,183.401917934
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,184.802412987
0.0,,,1,,0.0,,N,13.0,,,,,0,,0.0,0.0,,,,,,186.202877998
0.0,,,1,,0.0,,W,14.0,,,,,0,,0.0,0.0,,,,,,187.603178024
0.0,,,1,,0.0,,L,0.0,,,,,0,,0.0,0.0,,,,,,189.005028009
0.0,,,1,,0.0,,P,1.0,,,,,0,,0.0,0.0,,,,,,190.40042901
0.0,,,1,,0.0,,J,2.0,,,,,0,,0.0,0.0,,,,,,191.800912142
0.0,,,1,,0.0,,D,3.0,,,,,0,,0.0,0.0,,,,,,193.201326132
0.0,,,1,,0.0,,K,4.0,,,,,0,,0.0,0.0,,,,,,194.602303982
