bin,binColor,binType,block,correctResponse,jump,leftProbe,letter,letterIndex,maximumStepsToProbe,minimumStepsToProbe,participantCorrect,participantResponse,probe,probeType,reactionTime,rewardEarned,rightProbe,stepsToLeftProbe,stepsToLure,stepsToRightProbe,stepsToTarget,stimulusTime
0.0,,,1,,0.0,,S,1.0,,,,,0,,0.0,0.0,,,,,,2.86102294922e-06
0.0,,,1,,0.0,,F,2.0,,,,,0,,0.0,0.0,,,,,,1.4049448967
0.0,,,1,,0.0,,Q,3.0,,,,,0,,0.0,0.0,,,,,,2.80033397675
0.0,,,1,,0.0,,H,4.0,,,,,0,,0.0,0.0,,,,,,4.2014439106
0.0,,,1,,0.0,,X,5.0,,,,,0,,0.0,0.0,,,,,,5.60166287422
0.0,,,1,,0.0,,V,6.0,,,,,0,,0.0,0.0,,,,,,7.00278997421
0.0,,,1,,0.0,,N,7.0,,,,,0,,0.0,0.0,,,,,,8.40373802185
0.0,,,1,,0.0,,R,8.0,,,,,0,,0.0,0.0,,,,,,9.80409383774
0.0,,,1,,0.0,,T,9.0,,,,,0,,0.0,0.0,,,,,,11.2049329281
0.0,,,1,,0.0,,Z,10.0,,,,,0,,0.0,0.0,,,,,,12.600481987
0.0,,,1,,0.0,,G,11.0,,,,,0,,0.0,0.0,,,,,,14.001431942
0.0,,,1,,0.0,,L,12.0,,,,,0,,0.0,0.0,,,,,,15.4017448425
0.0,,,1,,0.0,,P,13.0,,,,,0,,0.0,0.0,,,,,,16.802492857
0.0,,,1,,0.0,,M,14.0,,,,,0,,0.0,0.0,,,,,,18.2034909725
0.0,,,1,,0.0,,B,0.0,,,,,0,,0.0,0.0,,,,,,19.6038589478
0.0,,,1,,0.0,,S,1.0,,,,,0,,0.0,0.0,,,,,,21.0050008297
0.0,,,1,,0.0,,F,2.0,,,,,0,,0.0,0.0,,,,,,22.4047398567
0.0,,,1,,0.0,,Q,3.0,,,,,0,,0.0,0.0,,,,,,23.8006849289
0.0,,,1,,0.0,,H,4.0,,,,,0,,0.0,0.0,,,,,,25.2014949322
