bin,binColor,binType,block,correctResponse,jump,leftProbe,letter,letterIndex,maximumStepsToProbe,minimumStepsToProbe,participantCorrect,participantResponse,probe,probeType,reactionTime,rewardEarned,rightProbe,stepsToLeftProbe,stepsToLure,stepsToRightProbe,stepsToTarget,stimulusTime
0.0,,,1,,0.0,,X,13.0,,,,,0,,0.0,0.0,,,,,,2.86102294922e-06
0.0,,,1,,0.0,,B,14.0,,,,,0,,0.0,0.0,,,,,,1.4002699852
0.0,,,1,,0.0,,T,0.0,,,,,0,,0.0,0.0,,,,,,2.80072188377
0.0,,,1,,0.0,,J,1.0,,,,,0,,0.0,0.0,,,,,,4.20149898529
0.0,,,1,,0.0,,C,2.0,,,,,0,,0.0,0.0,,,,,,5.60185098648
0.0,,,1,,0.0,,F,3.0,,,,,0,,0.0,0.0,,,,,,7.00347900391
0.0,,,1,,0.0,,Q,4.0,,,,,0,,0.0,0.0,,,,,,8.40373492241
0.0,,,1,,0.0,,W,5.0,,,,,0,,0.0,0.0,,,,,,9.80014896393
0.0,,,1,,0.0,,M,6.0,,,,,0,,0.0,0.0,,,,,,11.2048840523
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,12.6006939411
0.0,,,1,,0.0,,G,8.0,,,,,0,,0.0,0.0,,,,,,14.0012788773
0.0,,,1,,0.0,,Z,9.0,,,,,0,,0.0,0.0,,,,,,15.4021439552
0.0,,,1,,0.0,,D,10.0,,,,,0,,0.0,0.0,,,,,,16.802546978
0.0,,,1,,0.0,,N,11.0,,,,,0,,0.0,0.0,,,,,,18.2035679817
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,19.6046178341
0.0,,,1,,0.0,,X,13.0,,,,,0,,0.0,0.0,,,,,,21.0046858788
0.0,,,1,,0.0,,B,14.0,,,,,0,,0.0,0.0,,,,,,22.4008228779
0.0,,,1,,0.0,,T,0.0,,,,,0,,0.0,0.0,,,,,,23.8017580509
0.0,,,1,,0.0,,J,1.0,,,,,0,,0.0,0.0,,,,,,25.2011299133
0.0,,,1,,0.0,,C,2.0,,,,,0,,0.0,0.0,,,,,,26.6009218693
0.0,,,1,,0.0,,F,3.0,,,,,0,,0.0,0.0,,,,,,28.0025010109
0.0,,,1,,0.0,,Q,4.0,,,,,0,,0.0,0.0,,,,,,29.4029810429
0.0,,,1,,0.0,,W,5.0,,,,,0,,0.0,0.0,,,,,,30.8038048744
0.0,,,1,,0.0,,M,6.0,,,,,0,,0.0,0.0,,,,,,32.2034790516
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,33.6042850018
0.0,,,1,,0.0,,G,8.0,,,,,0,,0.0,0.0,,,,,,35.0006020069
0.0,,,1,,0.0,,Z,9.0,,,,,0,,0.0,0.0,,,,,,36.4013879299
0.0,,,1,,0.0,,D,10.0,,,,,0,,0.0,0.0,,,,,,37.8021650314
0.0,,,1,,0.0,,N,11.0,,,,,0,,0.0,0.0,,,,,,39.2030408382
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,40.6029260159
0.0,,,1,,0.0,,X,13.0,,,,,0,,0.0,0.0,,,,,,42.0037178993
0.0,,,1,,0.0,,B,14.0,,,,,0,,0.0,0.0,,,,,,43.4000208378
0.0,,,1,,0.0,,T,0.0,,,,,0,,0.0,0.0,,,,,,44.8047888279
0.0,,,1,,0.0,,J,1.0,,,,,0,,0.0,0.0,,,,,,46.2014918327
0.0,,,1,,0.0,,C,2.0,,,,,0,,0.0,0.0,,,,,,47.6018018723
0.0,,,1,,0.0,,F,3.0,,,,,0,,0.0,0.0,,,,,,49.0021729469
0.0,,,1,,0.0,,Q,4.0,,,,,0,,0.0,0.0,,,,,,50.4034779072
0.0,,,1,,0.0,,W,5.0,,,,,0,,0.0,0.0,,,,,,51.8041980267
0.0,,,1,,0.0,,M,6.0,,,,,0,,0.0,0.0,,,,,,53.2043230534
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,54.6001310349
0.0,,,1,,0.0,,G,8.0,,,,,0,,0.0,0.0,,,,,,56.0012898445
0.0,,,1,,0.0,,Z,9.0,,,,,0,,0.0,0.0,,,,,,57.4046609402
0.0,,,1,,0.0,,D,10.0,,,,,0,,0.0,0.0,,,,,,58.8020868301
0.0,,,1,,0.0,,N,11.0,,,,,0,,0.0,0.0,,,,,,60.2017278671
0.0,,,1,,0.0,,R,12.0,,,,,0,,0.0,0.0,,,,,,61.6022269726
0.0,,,1,,0.0,,X,13.0,,,,,0,,0.0,0.0,,,,,,63.0031628609
0.0,,,1,,0.0,,B,14.0,,,,,0,,0.0,0.0,,,,,,64.4038369656
0.0,,,1,,0.0,,T,0.0,,,,,0,,0.0,0.0,,,,,,65.8046059608
0.0,,,1,,0.0,,J,1.0,,,,,0,,0.0,0.0,,,,,,67.2002420425
0.0,,,1,,0.0,,C,2.0,,,,,0,,0.0,0.0,,,,,,68.6007339954
0.0,,,1,,0.0,,F,3.0,,,,,0,,0.0,0.0,,,,,,70.0013270378
0.0,,,1,,0.0,,Q,4.0,,,,,0,,0.0,0.0,,,,,,71.4016618729
0.0,,,1,,0.0,,W,5.0,,,,,0,,0.0,0.0,,,,,,72.8027439117
0.0,,,1,,0.0,,M,6.0,,,,,0,,0.0,0.0,,,,,,74.203357935
0.0,,,1,,0.0,,S,7.0,,,,,0,,0.0,0.0,,,,,,75.604403019
0.0,,,1,,0.0,,G,8.0,,,,,0,,0.0,0.0,,,,,,77.000191927
