bin,binColor,binType,block,correctResponse,jump,leftProbe,letter,letterIndex,maximumStepsToProbe,minimumStepsToProbe,participantCorrect,participantResponse,probe,probeType,reactionTime,rewardEarned,rightProbe,stepsToLeftProbe,stepsToLure,stepsToRightProbe,stepsToTarget,stimulusTime
0.0,,,1,,0.0,,W,1.0,,,,,0,,0.0,0.0,,,,,,3.09944152832e-06
0.0,,,1,,0.0,,P,2.0,,,,,0,,0.0,0.0,,,,,,1.40019106865
0.0,,,1,,0.0,,K,3.0,,,,,0,,0.0,0.0,,,,,,2.80082511902
0.0,,,1,,0.0,,B,4.0,,,,,0,,0.0,0.0,,,,,,4.20169997215
0.0,,,1,,0.0,,N,5.0,,,,,0,,0.0,0.0,,,,,,5.60168004036
0.0,,,1,,0.0,,Q,6.0,,,,,0,,0.0,0.0,,,,,,7.0034070015
0.0,,,1,,0.0,,H,7.0,,,,,0,,0.0,0.0,,,,,,8.40331816673
0.0,,,1,,0.0,,V,8.0,,,,,0,,0.0,0.0,,,,,,9.80441093445
0.0,,,1,,0.0,,T,9.0,,,,,0,,0.0,0.0,,,,,,11.2003769875
0.0,,,1,,0.0,,J,10.0,,,,,0,,0.0,0.0,,,,,,12.601017952
0.0,,,1,,0.0,,F,11.0,,,,,0,,0.0,0.0,,,,,,14.0014820099
0.0,,,1,,0.0,,X,12.0,,,,,0,,0.0,0.0,,,,,,15.4024989605
0.0,,,1,,0.0,,D,13.0,,,,,0,,0.0,0.0,,,,,,16.8029799461
0.0,,,1,,0.0,,R,14.0,,,,,0,,0.0,0.0,,,,,,18.2040071487
0.0,,,1,,0.0,,G,0.0,,,,,0,,0.0,0.0,,,,,,19.6042490005
0.0,,,1,,0.0,,W,1.0,,,,,0,,0.0,0.0,,,,,,21.0049231052
0.0,,,1,,0.0,,P,2.0,,,,,0,,0.0,0.0,,,,,,22.4007380009
0.0,,,1,,0.0,,K,3.0,,,,,0,,0.0,0.0,,,,,,23.8045630455
0.0,,,1,,0.0,,B,4.0,,,,,0,,0.0,0.0,,,,,,25.2020449638
0.0,,,1,,0.0,,N,5.0,,,,,0,,0.0,0.0,,,,,,26.6009149551
0.0,,,1,,0.0,,Q,6.0,,,,,0,,0.0,0.0,,,,,,28.0024790764
0.0,,,1,,0.0,,H,7.0,,,,,0,,0.0,0.0,,,,,,29.4024040699
0.0,,,1,,0.0,,V,8.0,,,,,0,,0.0,0.0,,,,,,30.8034801483
0.0,,,1,,0.0,,T,9.0,,,,,0,,0.0,0.0,,,,,,32.2040350437
0.0,,,1,,0.0,,J,10.0,,,,,0,,0.0,0.0,,,,,,33.6045730114
0.0,,,1,,0.0,,F,11.0,,,,,0,,0.0,0.0,,,,,,35.0048379898
0.0,,,1,,0.0,,X,12.0,,,,,0,,0.0,0.0,,,,,,36.4018580914
